name,shots,goals,assists,hits,time_ice,pen_min,team_id,player_id,game_id,date,pp_goals,pp_assists,fo_wins,fo,takeaways,giveaways,goals_sh,assists_sh,blocks,plus_minus,time_ice_even,time_ice_sh,time_ice_pp,team,pos
V. Dunn,1,1,1,1.0,809,0,19,8478407,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,2.0,2,809,0,0,STL,D
A. Wagner,1,0,0,4.0,719,0,26,8478455,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,0.0,0,719,0,0,LAK,LW
M. Roy,1,0,0,0.0,1136,0,26,8478911,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,4.0,0,1116,0,20,LAK,D
J. Kyrou,3,0,0,0.0,824,0,19,8479385,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,0.0,1,824,0,0,STL,C
M. Luff,2,0,0,0.0,684,0,26,8479644,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,0.0,-1,657,0,27,LAK,RW
R. Thomas,0,0,0,0.0,704,0,19,8480023,2019020581,20191223,0,0,3,4,0.0,0.0,0,0,0.0,0,704,0,0,STL,C
A. Iafallo,2,1,0,1.0,1080,0,26,8480113,2019020581,20191223,1,0,0,0,0.0,2.0,0,0,0.0,0,904,0,176,LAK,C
S. Walker,0,0,0,0.0,1102,0,26,8480336,2019020581,20191223,0,0,0,0,0.0,0.0,0,0,0.0,-2,903,0,199,LAK,D
B. Lizotte,0,0,0,1.0,915,0,26,8481481,2019020581,20191223,0,0,6,13,0.0,2.0,0,0,0.0,0,716,22,177,LAK,C
E. Staal,4,1,0,0.0,1038,0,30,8470595,2019020588,20191227,0,0,9,18,0.0,0.0,0,0,0.0,1,827,52,159,MIN,C
R. Suter,2,1,0,0.0,1516,0,30,8470600,2019020588,20191227,0,0,0,0,1.0,0.0,0,0,3.0,0,1249,121,146,MIN,D
Z. Parise,1,0,2,0.0,980,0,30,8470610,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,1,806,32,142,MIN,LW
E. Johnson,0,0,0,4.0,1157,0,21,8473446,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,1.0,0,1001,99,57,COL,D
I. Cole,2,0,1,1.0,903,0,21,8474013,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,2.0,1,786,117,0,COL,D
M. Calvert,3,2,0,1.0,727,0,21,8474685,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,1.0,1,643,78,6,COL,LW
J. Spurgeon,1,0,0,0.0,1488,0,30,8474716,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,1241,121,126,MIN,D
N. Kadri,2,0,0,3.0,1046,12,21,8475172,2019020588,20191227,0,0,10,16,0.0,0.0,0,0,0.0,1,863,0,183,COL,C
M. Foligno,2,0,0,5.0,888,0,30,8475220,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,753,135,0,MIN,LW
M. Zuccarello,2,1,0,1.0,901,0,30,8475692,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,-1,739,0,162,MIN,RW
J. Donskoi,8,0,0,0.0,885,0,21,8475820,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,-1,795,27,63,COL,RW
V. Rask,1,1,0,1.0,601,0,30,8476437,2019020588,20191227,0,0,3,5,1.0,0.0,0,0,0.0,1,601,0,0,MIN,C
M. Nieto,0,0,0,0.0,729,0,21,8476442,2019020588,20191227,0,0,0,0,1.0,0.0,0,0,0.0,0,634,95,0,COL,LW
G. Landeskog,7,1,0,5.0,1340,0,21,8476455,2019020588,20191227,0,0,5,9,2.0,0.0,0,0,0.0,-2,1151,0,189,COL,LW
J. Brodin,4,0,1,0.0,1118,0,30,8476463,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,990,125,3,MIN,D
B. Hunt,3,1,0,0.0,905,0,30,8476779,2019020588,20191227,1,0,0,0,0.0,0.0,0,0,1.0,1,835,0,70,MIN,D
M. Dumba,2,0,1,2.0,1081,0,30,8476856,2019020588,20191227,0,1,0,0,0.0,0.0,0,0,0.0,1,942,46,93,MIN,D
C. Soucy,2,1,0,1.0,1122,2,30,8477369,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,1043,79,0,MIN,D
R. Graves,4,0,0,1.0,1119,2,21,8477435,2019020588,20191227,0,0,0,0,0.0,1.0,0,0,2.0,1,1063,56,0,COL,D
A. Burakovsky,1,0,0,0.0,748,0,21,8477444,2019020588,20191227,0,0,1,1,1.0,0.0,0,0,0.0,0,691,0,57,COL,LW
R. Hartman,1,0,0,2.0,792,2,30,8477451,2019020588,20191227,0,0,4,8,0.0,0.0,0,0,2.0,-1,733,59,0,MIN,RW
J. Compher,2,0,0,0.0,755,0,21,8477456,2019020588,20191227,0,0,4,11,0.0,0.0,0,0,0.0,-1,638,117,0,COL,LW
N. MacKinnon,5,1,0,1.0,1291,0,21,8477492,2019020588,20191227,0,0,4,11,1.0,1.0,0,0,1.0,-1,1108,0,183,COL,C
V. Nichushkin,0,0,1,1.0,674,0,21,8477501,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,590,27,57,COL,RW
N. Zadorov,0,0,0,0.0,1097,0,21,8477507,2019020588,20191227,0,0,0,0,2.0,0.0,0,0,0.0,1,958,139,0,COL,D
P. Bellemare,1,0,2,1.0,696,0,21,8477930,2019020588,20191227,0,0,7,9,0.0,0.0,0,0,1.0,0,621,75,0,COL,LW
K. Fiala,3,0,2,0.0,761,0,30,8477942,2019020588,20191227,0,0,0,1,1.0,1.0,0,0,1.0,1,701,0,60,MIN,LW
R. Donato,3,0,0,1.0,641,0,30,8477987,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,641,0,0,MIN,C
J. Greenway,0,0,1,2.0,1070,0,30,8478413,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,0,954,59,57,MIN,LW
M. Rantanen,2,0,1,0.0,1328,0,21,8478420,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,0.0,-1,1139,0,189,COL,RW
J. Eriksson Ek,0,0,1,3.0,849,2,30,8478493,2019020588,20191227,0,0,4,14,0.0,0.0,0,0,1.0,-1,793,56,0,MIN,C
L. Kunin,2,0,1,1.0,1042,0,30,8479316,2019020588,20191227,0,1,2,7,0.0,0.0,0,0,0.0,1,866,99,77,MIN,C
T. Jost,3,0,0,3.0,660,0,21,8479370,2019020588,20191227,0,0,2,5,1.0,0.0,0,0,1.0,0,641,19,0,COL,C
S. Girard,2,0,0,0.0,1237,2,21,8479398,2019020588,20191227,0,0,0,0,0.0,0.0,0,0,3.0,-2,1147,27,63,COL,D
C. Makar,2,0,1,1.0,1403,0,21,8480069,2019020588,20191227,0,0,0,0,1.0,1.0,0,0,0.0,-2,1220,0,183,COL,D
N. Sturm,0,0,0,2.0,892,0,30,8481477,2019020588,20191227,0,0,7,9,0.0,0.0,0,0,2.0,0,892,0,0,MIN,C
S. Weber,5,0,0,3.0,1487,0,8,8470642,2019020594,20191228,0,0,0,0,0.0,1.0,0,0,1.0,-1,1322,90,75,MTL,D
N. Thompson,1,0,0,0.0,532,2,8,8470775,2019020594,20191228,0,0,5,10,0.0,0.0,0,0,0.0,0,532,0,0,MTL,C
J. Petry,6,0,1,0.0,1466,0,8,8473507,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,3.0,-2,1261,30,175,MTL,D
A. Killorn,4,2,1,2.0,1265,0,14,8473986,2019020594,20191228,0,0,0,1,0.0,1.0,0,0,0.0,4,1008,167,90,TBL,LW
K. Shattenkirk,2,0,0,1.0,1129,0,14,8474031,2019020594,20191228,0,0,0,0,0.0,1.0,0,0,1.0,-1,1099,0,30,TBL,D
P. Maroon,0,0,0,1.0,590,2,14,8474034,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,0.0,0,560,0,30,TBL,LW
R. McDonagh,0,0,1,1.0,1389,0,14,8474151,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,2.0,0,1165,224,0,TBL,D
S. Stamkos,2,1,1,1.0,1128,0,14,8474564,2019020594,20191228,0,0,4,13,1.0,0.0,0,0,1.0,4,1009,29,90,TBL,C
T. Johnson,1,0,0,0.0,730,0,14,8474870,2019020594,20191228,0,0,5,7,0.0,0.0,0,0,0.0,0,700,0,30,TBL,C
V. Hedman,3,0,4,1.0,1319,0,14,8475167,2019020594,20191228,0,0,0,0,1.0,1.0,0,0,2.0,3,1164,65,90,TBL,D
T. Tatar,2,0,1,2.0,1253,0,8,8475193,2019020594,20191228,0,1,0,0,0.0,0.0,0,0,0.0,0,1078,0,175,MTL,LW
B. Chiarot,2,1,0,3.0,1412,0,8,8475279,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,1.0,0,1322,90,0,MTL,D
J. Weal,4,1,0,0.0,839,0,8,8475738,2019020594,20191228,1,0,1,2,1.0,0.0,0,0,2.0,1,780,0,59,MTL,C
B. Gallagher,5,0,2,0.0,1318,0,8,8475848,2019020594,20191228,0,1,2,2,0.0,0.0,0,0,0.0,0,1143,0,175,MTL,RW
O. Palat,1,0,0,5.0,1039,0,14,8476292,2019020594,20191228,0,0,0,1,1.0,1.0,0,0,1.0,-2,1011,28,0,TBL,LW
N. Cousins,1,0,0,1.0,823,0,8,8476393,2019020594,20191228,0,0,0,0,0.0,1.0,0,0,0.0,1,774,0,49,MTL,C
N. Kucherov,1,0,0,0.0,1057,0,14,8476453,2019020594,20191228,0,0,0,0,1.0,0.0,0,0,0.0,-2,967,0,90,TBL,RW
P. Danault,3,0,1,0.0,1331,0,8,8476479,2019020594,20191228,0,0,20,28,1.0,0.0,0,0,1.0,0,1081,85,165,MTL,C
Y. Gourde,3,0,0,1.0,796,0,14,8476826,2019020594,20191228,0,0,4,4,0.0,0.0,0,0,0.0,0,738,28,30,TBL,C
B. Kulak,2,0,0,1.0,1080,0,8,8476967,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,2.0,-2,1080,0,0,MTL,D
C. Paquette,1,0,0,0.0,641,0,14,8476975,2019020594,20191228,0,0,2,6,2.0,0.0,0,0,1.0,0,625,16,0,TBL,C
R. Barber,0,0,0,2.0,554,0,8,8477003,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,0.0,0,554,0,0,MTL,RW
A. Lehkonen,2,0,0,0.0,864,0,8,8477476,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,1.0,-3,813,51,0,MTL,LW
M. Domi,2,1,0,0.0,1033,0,8,8477503,2019020594,20191228,0,0,3,4,0.0,2.0,0,0,0.0,-3,930,0,103,MTL,LW
B. Point,3,0,0,1.0,1101,0,14,8478010,2019020594,20191228,0,0,2,11,1.0,0.0,0,0,0.0,-2,1011,0,90,TBL,C
E. Cernak,0,0,0,2.0,1167,0,14,8478416,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,3.0,0,1008,159,0,TBL,D
M. Joseph,1,0,0,2.0,687,2,14,8478472,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,0.0,0,687,0,0,TBL,RW
M. Stephens,3,1,0,0.0,523,0,14,8478477,2019020594,20191228,0,0,2,5,0.0,0.0,0,0,0.0,0,523,0,0,TBL,C
A. Cirelli,2,1,1,0.0,1109,0,14,8478519,2019020594,20191228,0,0,5,13,1.0,0.0,0,0,0.0,4,929,180,0,TBL,C
V. Mete,1,0,0,1.0,749,0,8,8479376,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,0.0,0,749,0,0,MTL,D
M. Sergachev,1,0,0,5.0,1227,0,14,8479410,2019020594,20191228,0,0,0,0,1.0,0.0,0,0,2.0,0,1197,0,30,TBL,D
C. Fleury,1,0,0,1.0,798,0,8,8479985,2019020594,20191228,0,0,0,0,0.0,1.0,0,0,1.0,1,768,30,0,MTL,D
N. Suzuki,1,0,1,0.0,994,0,8,8480018,2019020594,20191228,0,0,4,7,2.0,0.0,0,0,0.0,-3,769,76,149,MTL,C
R. Poehling,2,0,0,1.0,634,0,8,8480068,2019020594,20191228,0,0,0,0,0.0,0.0,0,0,1.0,0,606,28,0,MTL,C
J. Rutta,2,0,0,1.0,879,0,14,8480172,2019020594,20191228,0,0,0,0,0.0,1.0,0,0,0.0,2,879,0,0,TBL,D
J. Kotkaniemi,3,1,0,0.0,822,0,8,8480829,2019020594,20191228,0,0,2,8,0.0,0.0,0,0,0.0,1,773,0,49,MTL,C
E. Malkin,4,0,3,0.0,1326,2,5,8471215,2019020596,20191228,0,2,17,29,2.0,0.0,0,0,0.0,1,1079,0,247,PIT,C
J. Johnson,2,0,0,2.0,1259,0,5,8471677,2019020596,20191228,0,0,0,0,0.0,1.0,0,0,2.0,-1,1236,23,0,PIT,D
K. Letang,4,1,0,3.0,1681,0,5,8471724,2019020596,20191228,1,0,0,0,1.0,0.0,0,0,2.0,0,1368,66,247,PIT,D
P. Hornqvist,2,0,0,1.0,923,0,5,8471887,2019020596,20191228,0,0,0,0,0.0,1.0,0,0,2.0,0,676,0,247,PIT,RW
N. Bonino,2,0,0,1.0,790,0,18,8474009,2019020596,20191228,0,0,12,20,2.0,1.0,0,0,0.0,-1,640,150,0,NSH,C
K. Turris,2,0,0,0.0,858,4,18,8474068,2019020596,20191228,0,0,5,11,0.0,0.0,0,0,0.0,1,803,0,55,NSH,C
Y. Weber,2,0,0,0.0,571,0,18,8474134,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,0.0,0,571,0,0,NSH,D
R. Josi,3,0,3,0.0,1603,0,18,8474600,2019020596,20191228,0,1,0,0,0.0,1.0,0,0,1.0,1,1309,203,91,NSH,D
M. Duchene,9,0,2,4.0,985,0,18,8475168,2019020596,20191228,0,0,8,18,0.0,1.0,0,0,0.0,1,894,0,91,NSH,C
R. Ellis,2,0,0,3.0,1603,0,18,8475176,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,0.0,1,1309,203,91,NSH,D
M. Ekholm,4,0,0,1.0,1428,0,18,8475218,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,1.0,-1,1301,72,55,NSH,D
C. Smith,4,1,0,0.0,701,0,18,8475225,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,0.0,1,701,0,0,NSH,RW
C. Jarnkrok,4,0,1,0.0,966,0,18,8475714,2019020596,20191228,0,1,0,0,1.0,0.0,0,0,1.0,-1,682,193,91,NSH,C
A. Watson,0,0,0,5.0,771,2,18,8475766,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,2.0,-1,689,82,0,NSH,LW
R. Johansen,2,0,0,1.0,1007,0,18,8475793,2019020596,20191228,0,0,9,18,0.0,0.0,0,0,1.0,-2,918,34,55,NSH,C
J. Tinordi,0,0,0,2.0,695,0,18,8475797,2019020596,20191228,0,0,0,0,0.0,1.0,0,0,0.0,0,641,54,0,NSH,D
M. Granlund,2,2,0,1.0,961,0,18,8475798,2019020596,20191228,0,0,0,3,0.0,0.0,0,0,0.0,2,906,0,55,NSH,RW
B. Rust,3,2,2,0.0,1356,0,5,8475810,2019020596,20191228,0,2,0,0,0.0,1.0,0,0,3.0,1,1054,66,236,PIT,RW
C. Blackwell,4,0,1,5.0,759,0,18,8476278,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,0.0,1,759,0,0,NSH,C
R. Grimaldi,1,0,0,2.0,746,0,18,8476428,2019020596,20191228,0,0,0,0,0.0,0.0,0,0,0.0,-1,746,0,0,NSH,C
A. Galchenyuk,1,1,1,2.0,793,0,5,8476851,2019020596,20191228,1,0,0,0,0.0,0.0,0,0,1.0,0,765,0,28,PIT,LW
F. Forsberg,3,0,1,1.0,1120,0,18,8476887,2019020596,20191228,0,0,0,0,1.0,1.0,0,0,0.0,1,974,91,55,NSH,LW
T. Blueger,2,0,0,3.0,751,0,5,8476927,2019020596,20191228,0,0,6,15,0.0,1.0,0,0,1.0,-1,709,42,0,PIT,C
C. Ruhwedel,0,0,0,3.0,863,0,5,8477244,2019020596,20191228,0,0,0,0,0.0,1.0,0,0,0.0,0,766,97,0,PIT,D
J. Guentzel,4,1,1,0.0,1343,0,5,8477404,2019020596,20191228,1,0,0,0,1.0,0.0,0,0,0.0,1,1043,59,241,PIT,C
J. McCann,2,0,0,1.0,927,0,5,8477955,2019020596,20191228,0,0,6,9,0.0,0.0,0,0,0.0,0,854,45,28,PIT,C
M. Pettersson,2,0,0,1.0,1089,0,5,8477969,2019020596,20191228,0,0,0,0,0.0,1.0,0,0,0.0,1,1025,64,0,PIT,D
V. Arvidsson,4,1,0,2.0,964,0,18,8478042,2019020596,20191228,1,0,0,0,1.0,1.0,0,0,0.0,-2,873,0,91,NSH,LW
S. Lafferty,2,0,0,5.0,599,2,5,8478043,2019020596,20191228,0,0,5,9,0.0,0.0,0,0,0.0,0,599,0,0,PIT,C
J. Marino,2,0,1,3.0,1193,0,5,8478507,2019020596,20191228,0,1,0,0,0.0,0.0,0,0,0.0,0,1123,42,28,PIT,D
D. Simon,1,0,0,1.0,704,0,5,8478866,2019020596,20191228,0,0,0,1,1.0,0.0,0,0,1.0,0,704,0,0,PIT,C
B. Tanev,1,0,0,3.0,676,0,5,8479293,2019020596,20191228,0,0,1,2,2.0,1.0,0,0,1.0,-1,634,42,0,PIT,LW
D. Fabbro,0,0,0,1.0,1245,0,18,8479371,2019020596,20191228,0,0,0,0,1.0,0.0,0,0,1.0,-1,1227,18,0,NSH,D
Z. Aston-Reese,1,0,0,0.0,735,0,5,8479944,2019020596,20191228,0,0,0,1,0.0,0.0,0,0,1.0,-1,697,38,0,PIT,C
J. Riikola,2,0,2,3.0,901,0,5,8480945,2019020596,20191228,0,1,0,0,0.0,0.0,0,0,2.0,0,862,0,39,PIT,D
