name,pos,dist,hand,st_x,st_y,goal,team,event,period,period_time_remaining,game_id,player_id,shot_id,period_type,miss_loc,assist,assist2,blocker,goalie,scorer,date_time,shot_type,missed_net,empty,gw
E. Malkin,C,22.47220505424423,L,68.0,-8.0,False,PIT,Shot,3,538.0,2019020654,8471215.0,2019020654_262,REGULAR,,,,,8476904.0,,2020-01-06 00:13:35,wrist,False,False,False
A. Barkov,C,12.083045973594572,L,78.0,-5.0,False,FLA,Shot,3,494.0,2019020654,8477493.0,2019020654_263,REGULAR,,,,,8477465.0,,2020-01-06 00:14:21,wrist,False,False,False
F. Vatrano,C,37.8021163428716,L,66.0,30.0,False,FLA,Shot,3,448.0,2019020654,8478366.0,2019020654_269,REGULAR,,,,,8477465.0,,2020-01-06 00:17:35,snap,False,False,False
D. Malgin,C,13.892443989449804,R,77.0,-7.0,False,FLA,Shot,3,421.0,2019020654,8478843.0,2019020654_271,REGULAR,,,,,8477465.0,,2020-01-06 00:18:07,wrist,False,False,False
E. Dadonov,RW,13.601470508735444,L,76.0,-4.0,False,FLA,Missed Shot,3,364.0,2019020654,8474149.0,2019020654_275,REGULAR,wide of net,,,,,,2020-01-06 00:21:16,,True,False,False
M. Matheson,D,38.91015291668744,L,54.0,17.0,False,FLA,Shot,3,321.0,2019020654,8476875.0,2019020654_280,REGULAR,,,,,8477465.0,,2020-01-06 00:24:12,wrist,False,False,False
E. Dadonov,RW,12.0,L,77.0,0.0,True,FLA,Goal,3,148.0,2019020654,8474149.0,2019020654_286,REGULAR,,8476456.0,,,,8474149.0,2020-01-06 00:27:35,wrist,False,True,False
T. Di Pauli,C,43.829214001622255,L,53.0,-25.0,False,PIT,Shot,3,90.0,2019020654,8476974.0,2019020654_291,REGULAR,,,,,8476904.0,,2020-01-06 00:29:50,wrist,False,False,False
A. Galchenyuk,LW,12.529964086141668,L,78.0,-6.0,False,PIT,Shot,3,87.0,2019020654,8476851.0,2019020654_292,REGULAR,,,,,8476904.0,,2020-01-06 00:30:00,backhand,False,False,False
N. Gusev,LW,10.0,R,83.0,8.0,False,NJD,Shot,1,1193.0,2019020665,8477038.0,2019020665_5,REGULAR,,,,,8471306.0,,2020-01-08 00:09:16,backhand,False,False,False
A. Beauvillier,C,13.601470508735444,L,78.0,8.0,False,NYI,Shot,1,1149.0,2019020665,8478463.0,2019020665_8,REGULAR,,,,,8478406.0,,2020-01-08 00:09:40,snap,False,False,False
K. Palmieri,RW,26.0,R,63.0,0.0,False,NJD,Shot,1,1124.0,2019020665,8475151.0,2019020665_10,REGULAR,,,,,8471306.0,,2020-01-08 00:16:37,snap,False,False,False
A. Lee,LW,17.029386365926403,L,72.0,1.0,False,NYI,Missed Shot,1,1073.0,2019020665,8475314.0,2019020665_14,REGULAR,goalpost,,,,,,2020-01-08 00:10:56,,True,False,False
B. Street,C,17.08800749063506,L,73.0,-6.0,False,NJD,Shot,1,1023.0,2019020665,8476043.0,2019020665_17,REGULAR,,,,,8471306.0,,2020-01-08 00:12:10,snap,False,False,False
K. Rooney,C,13.41640786499874,L,77.0,6.0,False,NJD,Missed Shot,1,1016.0,2019020665,8479291.0,2019020665_18,REGULAR,wide of net,,,,,,2020-01-08 00:12:17,,True,False,False
M. Martin,LW,19.6468827043885,L,70.0,-5.0,False,NYI,Shot,1,982.0,2019020665,8474709.0,2019020665_22,REGULAR,,,,,8478406.0,,2020-01-08 00:12:53,wrist,False,False,False
C. Cizikas,C,8.0,L,81.0,0.0,True,NYI,Goal,1,982.0,2019020665,8475231.0,2019020665_23,REGULAR,,8474709.0,8473463.0,,8478406.0,8475231.0,2020-01-08 00:13:03,wrist,False,False,False
M. Barzal,C,18.43908891458577,R,71.0,4.0,False,NYI,Missed Shot,1,953.0,2019020665,8478445.0,2019020665_26,REGULAR,wide of net,,,,,,2020-01-08 00:14:01,,True,False,False
M. Wood,LW,56.0357029044876,L,33.0,2.0,False,NJD,Shot,1,915.0,2019020665,8477425.0,2019020665_27,REGULAR,,,,,8471306.0,,2020-01-08 00:14:42,snap,False,False,False
D. Toews,D,94.4298681562142,L,3.0,39.0,False,NYI,Shot,1,902.0,2019020665,8478038.0,2019020665_30,REGULAR,,,,,8478406.0,,2020-01-08 00:15:27,snap,False,False,False
D. Toews,D,48.79549159502341,L,55.0,35.0,False,NYI,Shot,1,878.0,2019020665,8478038.0,2019020665_32,REGULAR,,,,,8478406.0,,2020-01-08 00:15:56,snap,False,False,False
T. Kuhnhackl,RW,63.8200595424354,L,37.0,37.0,False,NYI,Missed Shot,1,868.0,2019020665,8475832.0,2019020665_33,REGULAR,wide of net,,,,,,2020-01-08 00:16:07,,True,False,False
P. Subban,D,54.78138369920935,R,38.0,-20.0,False,NJD,Missed Shot,1,833.0,2019020665,8474056.0,2019020665_38,REGULAR,wide of net,,,,,,2020-01-08 00:18:54,,True,False,False
N. Gusev,LW,46.04345773288535,R,43.0,2.0,False,NJD,Missed Shot,1,797.0,2019020665,8477038.0,2019020665_39,REGULAR,wide of net,,,,,,2020-01-08 00:19:25,,True,False,False
M. Barzal,C,25.079872407968907,R,66.0,10.0,False,NYI,Shot,1,770.0,2019020665,8478445.0,2019020665_43,REGULAR,,,,,8478406.0,,2020-01-08 00:20:21,snap,False,False,False
P. Subban,D,52.773099207835045,R,42.0,-24.0,True,NJD,Goal,1,683.0,2019020665,8474056.0,2019020665_47,REGULAR,,8477425.0,8476043.0,,8471306.0,8474056.0,2020-01-08 00:22:18,slap,False,False,False
J. Bailey,RW,12.806248474865695,L,79.0,8.0,False,NYI,Missed Shot,1,641.0,2019020665,8474573.0,2019020665_52,REGULAR,wide of net,,,,,,2020-01-08 00:24:00,,True,False,False
J. Eberle,C,18.68154169226941,R,71.0,5.0,True,NYI,Goal,1,583.0,2019020665,8474586.0,2019020665_55,REGULAR,,,,,8478406.0,8474586.0,2020-01-08 00:24:59,wrist,False,False,False
T. Zajac,C,61.05735008989499,R,37.0,32.0,False,NJD,Missed Shot,1,549.0,2019020665,8471233.0,2019020665_58,REGULAR,wide of net,,,,,,2020-01-08 00:26:11,,True,False,False
D. Toews,D,48.04164859785725,L,41.0,-2.0,False,NYI,Shot,1,506.0,2019020665,8478038.0,2019020665_59,REGULAR,,,,,8478406.0,,2020-01-08 00:26:54,snap,False,False,False
J. Hayden,RW,61.61168720299745,R,39.0,-36.0,False,NJD,Missed Shot,1,449.0,2019020665,8477401.0,2019020665_61,REGULAR,wide of net,,,,,,2020-01-08 00:27:51,,True,False,False
N. Hischier,C,18.384776310850235,L,72.0,7.0,False,NJD,Missed Shot,1,416.0,2019020665,8480002.0,2019020665_63,REGULAR,over net,,,,,,2020-01-08 00:28:24,,True,False,False
J. Bailey,RW,23.600847442411894,L,70.0,-14.0,False,NYI,Shot,1,271.0,2019020665,8474573.0,2019020665_72,REGULAR,,,,,8478406.0,,2020-01-08 00:32:57,snap,False,False,False
N. Hischier,C,25.495097567963924,L,66.0,11.0,False,NJD,Shot,1,236.0,2019020665,8480002.0,2019020665_77,REGULAR,,,,,8471306.0,,2020-01-08 00:35:48,snap,False,False,False
N. Leddy,D,21.633307652783937,L,71.0,12.0,False,NYI,Missed Shot,1,222.0,2019020665,8475181.0,2019020665_78,REGULAR,goalpost,,,,,,2020-01-08 00:36:03,,True,False,False
A. Lee,LW,11.180339887498947,L,79.0,-5.0,False,NYI,Shot,1,219.0,2019020665,8475314.0,2019020665_79,REGULAR,,,,,8478406.0,,2020-01-08 00:36:12,backhand,False,False,False
M. Mueller,D,51.97114584074513,L,44.0,-26.0,False,NJD,Missed Shot,1,149.0,2019020665,8477509.0,2019020665_85,REGULAR,wide of net,,,,,,2020-01-08 00:38:13,,True,False,False
N. Gusev,LW,13.92838827718412,R,76.0,-5.0,False,NJD,Shot,1,137.0,2019020665,8477038.0,2019020665_87,REGULAR,,,,,8471306.0,,2020-01-08 00:38:25,tip-in,False,False,False
T. Zajac,C,55.00909015790027,R,34.0,1.0,False,NJD,Shot,1,117.0,2019020665,8471233.0,2019020665_89,REGULAR,,,,,8471306.0,,2020-01-08 00:38:46,slap,False,False,False
M. Martin,LW,9.486832980505138,L,80.0,3.0,False,NYI,Shot,1,91.0,2019020665,8474709.0,2019020665_93,REGULAR,,,,,8478406.0,,2020-01-08 00:39:51,tip-in,False,False,False
B. Coleman,C,13.038404810405298,L,78.0,-7.0,False,NJD,Shot,2,1164.0,2019020665,8476399.0,2019020665_106,REGULAR,,,,,8471306.0,,2020-01-08 01:00:46,wrist,False,False,False
J. Eberle,C,21.095023109728988,R,68.0,-2.0,False,NYI,Missed Shot,2,1145.0,2019020665,8474586.0,2019020665_109,REGULAR,wide of net,,,,,,2020-01-08 01:01:31,,True,False,False
K. Palmieri,RW,25.80697580112788,R,68.0,15.0,False,NJD,Missed Shot,2,1126.0,2019020665,8475151.0,2019020665_110,REGULAR,over net,,,,,,2020-01-08 01:01:50,,True,False,False
J. Bailey,RW,16.1245154965971,L,73.0,-2.0,False,NYI,Shot,2,1096.0,2019020665,8474573.0,2019020665_113,REGULAR,,,,,8478406.0,,2020-01-08 01:02:44,wrist,False,False,False
J. Boychuk,D,17.0,R,74.0,8.0,False,NYI,Shot,2,1094.0,2019020665,8470187.0,2019020665_114,REGULAR,,,,,8478406.0,,2020-01-08 01:02:50,wrist,False,False,False
A. Beauvillier,C,10.198039027185567,L,79.0,2.0,False,NYI,Shot,2,1071.0,2019020665,8478463.0,2019020665_118,REGULAR,,,,,8478406.0,,2020-01-08 01:03:45,tip-in,False,False,False
B. Coleman,C,16.1245154965971,L,73.0,-2.0,False,NJD,Shot,2,1065.0,2019020665,8476399.0,2019020665_119,REGULAR,,,,,8471306.0,,2020-01-08 01:03:51,wrist,False,False,False
W. Butcher,D,42.15447781671598,L,50.0,16.0,False,NJD,Missed Shot,2,1058.0,2019020665,8477355.0,2019020665_120,REGULAR,over net,,,,,,2020-01-08 01:03:58,,True,False,False
M. Wood,LW,55.54277630799526,L,38.0,-22.0,False,NJD,Shot,2,1046.0,2019020665,8477425.0,2019020665_124,REGULAR,,,,,8471306.0,,2020-01-08 01:04:44,slap,False,False,False
R. Pulock,D,52.773099207835045,R,42.0,24.0,False,NYI,Shot,2,1018.0,2019020665,8477506.0,2019020665_128,REGULAR,,,,,8478406.0,,2020-01-08 01:05:31,slap,False,False,False
T. Kuhnhackl,RW,11.6619037896906,L,79.0,6.0,False,NYI,Shot,2,1001.0,2019020665,8475832.0,2019020665_131,REGULAR,,,,,8478406.0,,2020-01-08 01:06:31,wrist,False,False,False
M. Dal Colle,LW,39.81205847478876,L,53.0,17.0,False,NYI,Shot,2,975.0,2019020665,8477936.0,2019020665_133,REGULAR,,,,,8478406.0,,2020-01-08 01:06:58,slap,False,False,False
A. Lee,LW,36.12478373637688,L,53.0,-3.0,False,NYI,Shot,2,940.0,2019020665,8475314.0,2019020665_135,REGULAR,,,,,8478406.0,,2020-01-08 01:07:39,snap,False,False,False
A. Beauvillier,C,30.066592756745816,L,59.0,2.0,False,NYI,Missed Shot,2,928.0,2019020665,8478463.0,2019020665_138,REGULAR,wide of net,,,,,,2020-01-08 01:08:13,,True,False,False
S. Vatanen,D,52.40229002629561,R,54.0,-39.0,False,NJD,Shot,2,885.0,2019020665,8475222.0,2019020665_141,REGULAR,,,,,8471306.0,,2020-01-08 01:08:57,snap,False,False,False
C. Cizikas,C,40.44749683231337,L,49.0,-6.0,False,NYI,Shot,2,829.0,2019020665,8475231.0,2019020665_142,REGULAR,,,,,8478406.0,,2020-01-08 01:09:53,snap,False,False,False
P. Subban,D,53.03772242470448,R,52.0,-38.0,False,NJD,Shot,2,812.0,2019020665,8474056.0,2019020665_144,REGULAR,,,,,8471306.0,,2020-01-08 01:10:11,snap,False,False,False
S. Vatanen,D,35.38361202590826,R,65.0,-26.0,False,NJD,Shot,2,802.0,2019020665,8475222.0,2019020665_146,REGULAR,,,,,8471306.0,,2020-01-08 01:10:19,snap,False,False,False
M. Barzal,C,18.43908891458577,R,75.0,12.0,False,NYI,Shot,2,683.0,2019020665,8478445.0,2019020665_151,REGULAR,,,,,8478406.0,,2020-01-08 01:12:19,wrist,False,False,False
T. Zajac,C,13.038404810405298,R,78.0,7.0,False,NJD,Shot,2,603.0,2019020665,8471233.0,2019020665_156,REGULAR,,,,,8471306.0,,2020-01-08 01:13:39,wrist,False,False,False
B. Nelson,C,20.12461179749811,L,71.0,9.0,False,NYI,Missed Shot,2,458.0,2019020665,8475754.0,2019020665_162,REGULAR,goalpost,,,,,,2020-01-08 01:16:04,,True,False,False
R. Pulock,D,58.180752831155424,R,38.0,28.0,False,NYI,Shot,2,414.0,2019020665,8477506.0,2019020665_163,REGULAR,,,,,8478406.0,,2020-01-08 01:16:48,slap,False,False,False
S. Mayfield,D,26.0,R,65.0,-10.0,False,NYI,Shot,2,377.0,2019020665,8476429.0,2019020665_170,REGULAR,,,,,8478406.0,,2020-01-08 01:19:56,snap,False,False,False
A. Lee,LW,17.11724276862369,L,72.0,2.0,False,NYI,Shot,2,366.0,2019020665,8475314.0,2019020665_172,REGULAR,,,,,8478406.0,,2020-01-08 01:20:07,tip-in,False,False,False
B. Coleman,C,18.788294228055936,L,72.0,-8.0,False,NJD,Missed Shot,2,353.0,2019020665,8476399.0,2019020665_173,REGULAR,wide of net,,,,,,2020-01-08 01:20:20,,True,False,False
J. Boychuk,D,54.037024344425184,R,47.0,-34.0,False,NYI,Shot,2,338.0,2019020665,8470187.0,2019020665_176,REGULAR,,,,,8478406.0,,2020-01-08 01:22:46,snap,False,False,False
J. Boqvist,C,62.12889826803627,L,37.0,34.0,False,NJD,Shot,2,309.0,2019020665,8480003.0,2019020665_181,REGULAR,,,,,8471306.0,,2020-01-08 01:23:33,snap,False,False,False
B. Nelson,C,28.0178514522438,L,66.0,-16.0,False,NYI,Shot,2,299.0,2019020665,8475754.0,2019020665_182,REGULAR,,,,,8478406.0,,2020-01-08 01:23:43,snap,False,False,False
B. Coleman,C,63.631753079732135,L,34.0,32.0,False,NJD,Shot,2,195.0,2019020665,8476399.0,2019020665_184,REGULAR,,,,,8471306.0,,2020-01-08 01:25:29,snap,False,False,False
S. Mayfield,D,58.54912467321779,R,31.0,-8.0,False,NYI,Shot,2,158.0,2019020665,8476429.0,2019020665_188,REGULAR,,,,,8478406.0,,2020-01-08 01:28:21,snap,False,False,False
N. Hischier,C,6.4031242374328485,L,85.0,-5.0,False,NJD,Shot,2,133.0,2019020665,8480002.0,2019020665_190,REGULAR,,,,,8471306.0,,2020-01-08 01:28:48,wrap-around,False,False,False
N. Hischier,C,20.12461179749811,L,71.0,9.0,True,NJD,Goal,2,96.0,2019020665,8480002.0,2019020665_193,REGULAR,,8475151.0,8474190.0,,8471306.0,8480002.0,2020-01-08 01:30:00,backhand,False,False,False
J. Hayden,RW,12.206555615733702,R,79.0,7.0,False,NJD,Shot,2,57.0,2019020665,8477401.0,2019020665_197,REGULAR,,,,,8471306.0,,2020-01-08 01:31:58,wrist,False,False,False
J. Eberle,C,11.180339887498947,R,79.0,5.0,False,NYI,Shot,2,45.0,2019020665,8474586.0,2019020665_198,REGULAR,,,,,8478406.0,,2020-01-08 01:31:58,wrap-around,False,False,False
R. Pulock,D,61.71709649683789,R,34.0,28.0,False,NYI,Shot,2,32.0,2019020665,8477506.0,2019020665_202,REGULAR,,,,,8478406.0,,2020-01-08 01:33:04,slap,False,False,False
M. Martin,LW,18.24828759089466,L,71.0,3.0,False,NYI,Shot,2,11.0,2019020665,8474709.0,2019020665_206,REGULAR,,,,,8478406.0,,2020-01-08 01:35:00,tip-in,False,False,False
C. Cizikas,C,10.816653826391969,L,80.0,6.0,False,NYI,Missed Shot,2,6.0,2019020665,8475231.0,2019020665_207,REGULAR,wide of net,,,,,,2020-01-08 01:35:06,,True,False,False
N. Leddy,D,48.0936586256442,L,41.0,-3.0,False,NYI,Shot,3,1153.0,2019020665,8475181.0,2019020665_213,REGULAR,,,,,8478406.0,,2020-01-08 01:54:37,slap,False,False,False
R. Pulock,D,47.01063709417264,R,48.0,-23.0,False,NYI,Shot,3,1149.0,2019020665,8477506.0,2019020665_216,REGULAR,,,,,8478406.0,,2020-01-08 01:55:07,snap,False,False,False
S. Mayfield,D,59.64059020499378,R,40.0,34.0,False,NYI,Missed Shot,3,1063.0,2019020665,8476429.0,2019020665_220,REGULAR,wide of net,,,,,,2020-01-08 01:56:33,,True,False,False
T. Kuhnhackl,RW,10.44030650891055,L,79.0,-3.0,False,NYI,Shot,3,1061.0,2019020665,8475832.0,2019020665_221,REGULAR,,,,,8478406.0,,2020-01-08 01:56:38,wrist,False,False,False
S. Mayfield,D,51.894122981316485,R,42.0,22.0,False,NYI,Missed Shot,3,1050.0,2019020665,8476429.0,2019020665_226,REGULAR,wide of net,,,,,,2020-01-08 01:57:42,,True,False,False
N. Leddy,D,20.248456731316587,L,72.0,-11.0,False,NYI,Shot,3,1004.0,2019020665,8475181.0,2019020665_228,REGULAR,,,,,8478406.0,,2020-01-08 01:58:29,backhand,False,False,False
K. Palmieri,RW,52.0,R,37.0,0.0,False,NJD,Missed Shot,3,908.0,2019020665,8475151.0,2019020665_234,REGULAR,wide of net,,,,,,2020-01-08 02:00:56,,True,False,False
S. Mayfield,D,113.07077429645558,R,-24.0,-4.0,False,NYI,Shot,3,772.0,2019020665,8476429.0,2019020665_242,REGULAR,,,,,8478406.0,,2020-01-08 02:05:35,wrist,False,False,False
A. Lee,LW,8.48528137423857,L,83.0,-6.0,False,NYI,Shot,3,763.0,2019020665,8475314.0,2019020665_245,REGULAR,,,,,8478406.0,,2020-01-08 02:06:15,wrap-around,False,False,False
K. Palmieri,RW,26.83281572999748,R,65.0,12.0,False,NJD,Missed Shot,3,684.0,2019020665,8475151.0,2019020665_253,REGULAR,wide of net,,,,,,2020-01-08 02:08:27,,True,False,False
J. Boqvist,C,66.03786792439622,L,33.0,35.0,False,NJD,Shot,3,619.0,2019020665,8480003.0,2019020665_256,REGULAR,,,,,8471306.0,,2020-01-08 02:09:32,slap,False,False,False
N. Gusev,LW,34.48187929913333,R,59.0,17.0,False,NJD,Shot,3,541.0,2019020665,8477038.0,2019020665_260,REGULAR,,,,,8471306.0,,2020-01-08 02:10:51,snap,False,False,False
A. Lee,LW,46.238512086787566,L,46.0,-17.0,False,NYI,Shot,3,532.0,2019020665,8475314.0,2019020665_261,REGULAR,,,,,8478406.0,,2020-01-08 02:10:59,snap,False,False,False
B. Coleman,C,16.1245154965971,L,73.0,2.0,False,NJD,Shot,3,524.0,2019020665,8476399.0,2019020665_262,REGULAR,,,,,8471306.0,,2020-01-08 02:11:09,snap,False,False,False
W. Butcher,D,140.18559127100045,L,-47.0,34.0,False,NJD,Missed Shot,3,506.0,2019020665,8477355.0,2019020665_265,REGULAR,wide of net,,,,,,2020-01-08 02:13:45,,True,False,False
M. Mueller,D,19.72308292331602,L,72.0,10.0,False,NJD,Shot,3,504.0,2019020665,8477509.0,2019020665_266,REGULAR,,,,,8471306.0,,2020-01-08 02:13:50,wrist,False,False,False
N. Hischier,C,10.198039027185567,L,79.0,2.0,False,NJD,Shot,3,495.0,2019020665,8480002.0,2019020665_269,REGULAR,,,,,8471306.0,,2020-01-08 02:14:44,tip-in,False,False,False
D. Severson,D,15.811388300841896,R,74.0,5.0,False,NJD,Shot,3,494.0,2019020665,8476923.0,2019020665_270,REGULAR,,,,,8471306.0,,2020-01-08 02:14:52,wrist,False,False,False
K. Palmieri,RW,14.422205101855956,R,77.0,-8.0,True,NJD,Goal,3,485.0,2019020665,8475151.0,2019020665_273,REGULAR,,8480002.0,8476923.0,,8471306.0,8475151.0,2020-01-08 02:15:20,wrist,False,False,False
J. Bailey,RW,17.69180601295413,L,77.0,-13.0,False,NYI,Shot,3,449.0,2019020665,8474573.0,2019020665_276,REGULAR,,,,,8478406.0,,2020-01-08 02:16:45,wrist,False,False,False
B. Nelson,C,16.0312195418814,L,73.0,-1.0,False,NYI,Shot,3,389.0,2019020665,8475754.0,2019020665_281,REGULAR,,,,,8478406.0,,2020-01-08 02:18:20,snap,False,False,False
T. Kuhnhackl,RW,55.46169849544819,L,39.0,-24.0,True,NYI,Goal,3,346.0,2019020665,8475832.0,2019020665_286,REGULAR,,8477936.0,,,8478406.0,8475832.0,2020-01-08 02:19:35,slap,False,False,False
N. Hischier,C,52.69724850502159,L,45.0,-29.0,False,NJD,Shot,3,275.0,2019020665,8480002.0,2019020665_289,REGULAR,,,,,8471306.0,,2020-01-08 02:21:25,snap,False,False,False
W. Butcher,D,109.41663493271945,L,-15.0,34.0,False,NJD,Shot,3,263.0,2019020665,8477355.0,2019020665_290,REGULAR,,,,,8471306.0,,2020-01-08 02:21:37,snap,False,False,False
J. Boqvist,C,8.0,L,81.0,0.0,False,NJD,Shot,3,241.0,2019020665,8480003.0,2019020665_292,REGULAR,,,,,8471306.0,,2020-01-08 02:21:59,wrist,False,False,False
B. Coleman,C,43.829214001622255,L,53.0,-25.0,False,NJD,Shot,3,208.0,2019020665,8476399.0,2019020665_293,REGULAR,,,,,8471306.0,,2020-01-08 02:22:31,snap,False,False,False
M. Mueller,D,51.03920062069938,L,38.0,-2.0,False,NJD,Shot,3,148.0,2019020665,8477509.0,2019020665_296,REGULAR,,,,,8471306.0,,2020-01-08 02:23:32,snap,False,False,False
N. Gusev,LW,59.0592922409336,R,37.0,-28.0,False,NJD,Shot,3,142.0,2019020665,8477038.0,2019020665_299,REGULAR,,,,,8471306.0,,2020-01-08 02:25:52,wrap-around,False,False,False
P. Subban,D,42.05948168962618,R,52.0,20.0,False,NJD,Missed Shot,3,129.0,2019020665,8474056.0,2019020665_301,REGULAR,wide of net,,,,,,2020-01-08 02:26:05,,True,False,False
B. Coleman,C,32.0,L,57.0,0.0,False,NJD,Missed Shot,3,46.0,2019020665,8476399.0,2019020665_307,REGULAR,wide of net,,,,,,2020-01-08 02:28:05,,True,False,False
P. Zacha,C,44.41846462902562,L,51.0,23.0,False,NJD,Shot,4,270.0,2019020665,8478401.0,2019020665_313,OVERTIME,,,,,8471306.0,,2020-01-08 02:31:35,wrist,False,False,False
J. Boqvist,C,13.341664064126334,L,76.0,3.0,False,NJD,Missed Shot,4,214.0,2019020665,8480003.0,2019020665_316,OVERTIME,wide of net,,,,,,2020-01-08 02:32:31,,True,False,False
J. Boqvist,C,36.013886210738214,L,53.0,1.0,False,NJD,Missed Shot,4,202.0,2019020665,8480003.0,2019020665_317,OVERTIME,wide of net,,,,,,2020-01-08 02:32:42,,True,False,False
J. Eberle,C,5.0,R,86.0,-4.0,False,NYI,Shot,4,137.0,2019020665,8474586.0,2019020665_319,OVERTIME,,,,,8478406.0,,2020-01-08 02:33:47,wrist,False,False,False
S. Vatanen,D,8.06225774829855,R,82.0,4.0,False,NJD,Shot,4,122.0,2019020665,8475222.0,2019020665_320,OVERTIME,,,,,8471306.0,,2020-01-08 02:34:03,backhand,False,False,False
A. Beauvillier,C,22.36067977499789,L,69.0,10.0,False,NYI,Missed Shot,4,115.0,2019020665,8478463.0,2019020665_321,OVERTIME,wide of net,,,,,,2020-01-08 02:34:10,,True,False,False
B. Nelson,C,22.36067977499789,L,69.0,10.0,False,NYI,Missed Shot,4,96.0,2019020665,8475754.0,2019020665_322,OVERTIME,wide of net,,,,,,2020-01-08 02:34:28,,True,False,False
A. Lee,LW,26.019223662515376,L,63.0,-1.0,True,NYI,Goal,4,51.0,2019020665,8475314.0,2019020665_324,OVERTIME,,8478038.0,8478445.0,,8478406.0,8475314.0,2020-01-08 02:35:16,wrist,False,False,True
S. Weber,D,65.5133574166368,R,33.0,34.0,False,MTL,Shot,1,1183.0,2019020679,8470642.0,2019020679_7,REGULAR,,,,,8469608.0,,2020-01-10 00:10:43,slap,False,False,False
J. Petry,D,64.4980619863884,R,33.0,-32.0,False,MTL,Missed Shot,1,1176.0,2019020679,8473507.0,2019020679_11,REGULAR,wide of net,,,,,,2020-01-10 00:11:37,,True,False,False
J. Petry,D,60.21627686929839,R,40.0,-35.0,False,MTL,Missed Shot,1,1166.0,2019020679,8473507.0,2019020679_12,REGULAR,wide of net,,,,,,2020-01-10 00:11:20,,True,False,False
A. Lehkonen,LW,24.186773244895647,L,65.0,3.0,False,MTL,Shot,1,1109.0,2019020679,8477476.0,2019020679_18,REGULAR,,,,,8469608.0,,2020-01-10 00:12:22,wrist,False,False,False
J. Petry,D,79.17701686727027,R,19.0,-37.0,False,MTL,Shot,1,1072.0,2019020679,8473507.0,2019020679_25,REGULAR,,,,,8469608.0,,2020-01-10 00:13:52,wrist,False,False,False
N. Suzuki,C,44.04543109109048,R,55.0,-28.0,False,MTL,Shot,1,1061.0,2019020679,8480018.0,2019020679_28,REGULAR,,,,,8469608.0,,2020-01-10 00:14:41,wrist,False,False,False
A. Chiasson,RW,30.364452901377952,R,60.0,9.0,False,EDM,Missed Shot,1,919.0,2019020679,8475163.0,2019020679_34,REGULAR,wide of net,,,,,,2020-01-10 00:17:24,,True,False,False
B. Gallagher,RW,25.179356624028344,R,86.0,25.0,False,MTL,Missed Shot,1,814.0,2019020679,8475848.0,2019020679_39,REGULAR,wide of net,,,,,,2020-01-10 00:21:22,,True,False,False
S. Weber,D,57.3149195236284,R,47.0,-39.0,False,MTL,Shot,1,807.0,2019020679,8470642.0,2019020679_40,REGULAR,,,,,8469608.0,,2020-01-10 00:21:29,wrist,False,False,False
V. Mete,D,68.00735254367721,L,34.0,40.0,False,MTL,Shot,1,743.0,2019020679,8479376.0,2019020679_43,REGULAR,,,,,8469608.0,,2020-01-10 00:23:22,wrist,False,False,False
A. Larsson,D,67.11929677819934,R,28.0,-28.0,False,EDM,Shot,1,719.0,2019020679,8476457.0,2019020679_48,REGULAR,,,,,8471679.0,,2020-01-10 00:24:29,wrist,False,False,False
R. Nugent-Hopkins,C,22.13594362117865,L,68.0,7.0,False,EDM,Missed Shot,1,645.0,2019020679,8476454.0,2019020679_54,REGULAR,wide of net,,,,,,2020-01-10 00:26:48,,True,False,False
L. Draisaitl,C,17.4928556845359,L,74.0,-9.0,False,EDM,Shot,1,599.0,2019020679,8477934.0,2019020679_56,REGULAR,,,,,8471679.0,,2020-01-10 00:27:22,wrist,False,False,False
L. Draisaitl,C,11.04536101718726,L,78.0,-1.0,False,EDM,Shot,1,593.0,2019020679,8477934.0,2019020679_57,REGULAR,,,,,8471679.0,,2020-01-10 00:27:30,wrist,False,False,False
L. Draisaitl,C,37.0,L,54.0,-12.0,False,EDM,Shot,1,576.0,2019020679,8477934.0,2019020679_59,REGULAR,,,,,8471679.0,,2020-01-10 00:27:44,wrist,False,False,False
