player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8477479,2019020313,1,0,0,0,0.0,1.0,T. Bertuzzi,DET,LW
8477943,2019020313,2,0,0,0,0.0,0.0,B. Perlini,DET,LW
8481433,2019020313,1,1,0,0,0.0,0.0,T. Hirose,DET,LW
8474037,2019020319,1,0,0,0,0.0,0.0,J. van Riemsdyk,PHI,LW
8474884,2019020319,2,1,0,0,1.0,1.0,M. Hoffman,FLA,LW
8476404,2019020319,0,0,1,0,0.0,0.0,A. Andreoff,PHI,LW
8476456,2019020319,1,1,0,0,1.0,0.0,J. Huberdeau,FLA,LW
8477290,2019020319,3,0,4,2,0.0,0.0,M. Raffl,PHI,LW
8478067,2019020319,5,0,0,0,0.0,0.0,O. Lindblom,PHI,LW
8480797,2019020319,0,0,0,0,1.0,3.0,J. Farabee,PHI,LW
8475314,2019020321,5,0,5,2,0.0,0.0,A. Lee,NYI,LW
8476851,2019020321,1,0,0,0,0.0,0.0,A. Galchenyuk,PIT,LW
8477010,2019020321,2,0,7,4,0.0,0.0,J. Blandisi,PIT,LW
8477936,2019020321,1,0,0,0,0.0,0.0,M. Dal Colle,NYI,LW
8479293,2019020321,2,2,0,0,0.0,1.0,B. Tanev,PIT,LW
8479526,2019020321,0,0,9,3,0.0,1.0,O. Koivula,NYI,LW
8473473,2019020368,0,0,1,1,1.0,0.0,M. Lucic,CGY,LW
8476346,2019020368,5,0,0,0,0.0,0.0,J. Gaudreau,CGY,LW
8476851,2019020368,1,1,1,0,1.0,0.0,A. Galchenyuk,PIT,LW
8478233,2019020368,1,0,2,1,1.0,0.0,A. Mangiapane,CGY,LW
8479293,2019020368,1,0,0,0,2.0,0.0,B. Tanev,PIT,LW
8479314,2019020368,2,0,0,0,1.0,0.0,M. Tkachuk,CGY,LW
8470610,2019020375,4,1,1,0,1.0,0.0,Z. Parise,MIN,LW
8475722,2019020375,1,0,2,0,2.0,0.0,J. Zucker,MIN,LW
8475791,2019020375,3,0,1,1,0.0,0.0,T. Hall,NJD,LW
8477038,2019020375,3,0,0,0,0.0,0.0,N. Gusev,NJD,LW
8477425,2019020375,2,0,0,0,0.0,0.0,M. Wood,NJD,LW
8477942,2019020375,2,0,0,0,2.0,0.0,K. Fiala,MIN,LW
8478413,2019020375,3,1,1,0,0.0,0.0,J. Greenway,MIN,LW
8478881,2019020375,0,0,2,0,1.0,3.0,B. Seney,NJD,LW
8475184,2019020381,1,0,1,1,1.0,3.0,C. Kreider,NYR,LW
8476288,2019020381,3,1,0,0,0.0,1.0,R. Dzingel,CAR,LW
8476882,2019020381,3,0,2,2,0.0,0.0,T. Teravainen,CAR,LW
8476921,2019020381,1,0,1,0,0.0,0.0,J. Martinook,CAR,LW
8476934,2019020381,0,0,1,0,1.0,0.0,B. McGinn,CAR,LW
8477962,2019020381,1,0,3,1,1.0,0.0,B. Lemieux,NYR,LW
